trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
534,False,"{'a': 0.75, 'e': 2.8054819116553746e-06}",25,17,14.76937019680419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.75, 'e': 2.7950039304742775e-06}",20,0,-10.922036233692781,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
536,False,"{'a': 0.75, 'e': 2.7845845399866341e-06}",30,9,35.06131018904416,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.75, 'e': 2.7742233041693112e-06}",35,18,28.542814171836696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.75, 'e': 2.7639197910476641e-06}",20,0,25.4841712287566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
539,False,"{'a': 0.75, 'e': 2.7536735726505144e-06}",25,8,26.21626679960268,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.75, 'e': 2.7434842249657065e-06}",25,10,27.788286256577482,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.75, 'e': 2.7333513278962423e-06}",25,13,20.686209778369623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.75, 'e': 2.7232744652169771e-06}",35,15,36.09904565379987,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.75, 'e': 2.7132532245318792e-06}",25,20,9.539864069561641,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.75, 'e': 2.7032871972318342e-06}",25,15,15.59791870499188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.75, 'e': 2.6933759784529922e-06}",30,20,16.49583092912593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.75, 'e': 2.6835191670356507e-06}",30,13,31.032581080187853,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.75, 'e': 2.6737163654836587e-06}",25,10,27.438700519389982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.75, 'e': 2.6639671799243436e-06}",20,5,25.92391801474289,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.75, 'e': 2.654271220068945e-06}",25,5,34.86549014087725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.75, 'e': 2.6446280991735537e-06}",25,16,16.11525828031092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.75, 'e': 2.635037434000547e-06}",20,7,17.76908330092369,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.75, 'e': 2.6254988447805084e-06}",20,0,31.330855127171183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
553,False,"{'a': 0.75, 'e': 2.6160119551746352e-06}",20,12,15.486386467415464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.75, 'e': 2.6065763922376157e-06}",20,0,28.198087230115853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
555,False,"{'a': 0.75, 'e': 2.5971917863809759e-06}",20,3,30.136180349596117,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.75, 'e': 2.5878577713368875e-06}",20,7,22.42595027112852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.75, 'e': 2.5785739841224308e-06}",25,1,43.257494927127695,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.75, 'e': 2.5693400650043039e-06}",20,0,29.232939945234556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.75, 'e': 2.5601556574639738e-06}",35,18,31.13214909363972,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.75, 'e': 2.5510204081632653e-06}",20,0,31.174661025820306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
561,False,"{'a': 0.75, 'e': 2.5419339669103749e-06}",30,6,41.27846403181685,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.75, 'e': 2.5328959866263093e-06}",20,16,7.063275314024459,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.75, 'e': 2.5239061233117437e-06}",20,3,35.11618725793939,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.75, 'e': 2.5149640360142853e-06}",20,6,27.14798377055517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.75, 'e': 2.5060693867961472e-06}",25,15,15.219179747929559,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.75, 'e': 2.4972218407022187e-06}",25,8,30.582712791412966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.75, 'e': 2.488421065728532e-06}",20,16,7.777062728763632,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.75, 'e': 2.4796667327911129e-06}",20,7,21.5512649260707,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.75, 'e': 2.4709585156952198e-06}",25,11,26.340603689066207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.75, 'e': 2.4622960911049555e-06}",35,26,16.68634227506005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.75, 'e': 2.4536791385132548e-06}",20,0,25.096895486186497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.75, 'e': 2.4451073402122356e-06}",25,13,22.53529701984783,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.75, 'e': 2.4365803812639151e-06}",20,12,13.891560242616963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.75, 'e': 2.4280979494712817e-06}",25,2,36.77754309056712,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.75, 'e': 2.4196597353497167e-06}",20,9,21.073723325064677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.75, 'e': 2.4112654320987654e-06}",20,12,15.039207994452218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.75, 'e': 2.4029147355742516e-06}",20,12,9.591508335044043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.75, 'e': 2.3946073442607251e-06}",20,0,28.335875088864423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.75, 'e': 2.3863429592442453e-06}",25,13,12.55112687170228,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.75, 'e': 2.3781212841854937e-06}",25,8,24.730926581401025,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.75, 'e': 2.3699420252932062e-06}",25,11,25.793869586245233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.75, 'e': 2.3618048912979299e-06}",25,2,27.361303478014158,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.75, 'e': 2.3537095934260893e-06}",30,4,32.87268158407425,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.75, 'e': 2.3456558453743666e-06}",30,8,36.144277420479675,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.75, 'e': 2.3376433632843889e-06}",20,14,9.443477453402824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.75, 'e': 2.3296718657177137e-06}",25,11,20.46447043881561,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.75, 'e': 2.3217410736311162e-06}",20,10,18.94099071942294,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.75, 'e': 2.313850710352168e-06}",35,25,20.698826817905736,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.75, 'e': 2.306000501555109e-06}",20,9,19.137078115607007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.75, 'e': 2.298190175237001e-06}",25,7,28.191372699357974,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.75, 'e': 2.2904194616941663e-06}",25,11,23.62444563279915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.75, 'e': 2.2826880934989046e-06}",35,8,45.30431196434751,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.75, 'e': 2.2749958054764837e-06}",30,18,20.90176277012182,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.75, 'e': 2.2673423346824023e-06}",20,13,11.902974251843652,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.75, 'e': 2.2597274203799168e-06}",30,12,37.03553406695093,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.75, 'e': 2.2521508040178373e-06}",20,7,25.054908339445472,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.75, 'e': 2.2446122292085779e-06}",25,17,13.682287576396337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.75, 'e': 2.2371114417064687e-06}",20,9,18.474122791042507,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.75, 'e': 2.2296481893863173e-06}",20,2,21.18603226154879,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.75, 'e': 2.2222222222222225e-06}",25,0,-7.6051760108259545,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
601,False,"{'a': 0.75, 'e': 2.2148332922666329e-06}",20,13,5.390188925073963,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.75, 'e': 2.207481153629651e-06}",25,10,24.32737992472081,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.75, 'e': 2.2001655624585751e-06}",25,12,23.669120731633235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.75, 'e': 2.1928862769176793e-06}",25,17,14.26847679836662,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.75, 'e': 2.1856430571682264e-06}",20,8,19.3658840873774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.75, 'e': 2.1784356653487132e-06}",20,10,19.891777838341962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.75, 'e': 2.1712638655553414e-06}",25,14,18.494391913947094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.75, 'e': 2.1641274238227149e-06}",20,9,21.841292402201315,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.75, 'e': 2.1570261081047561e-06}",20,12,14.949728225501103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.75, 'e': 2.1499596882558455e-06}",30,16,25.33688051452763,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.75, 'e': 2.1429279360121718e-06}",20,12,6.602072797357701,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.75, 'e': 2.1359306249733009e-06}",30,17,22.266823409938134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.75, 'e': 2.1289675305839492e-06}",30,8,40.744333469501754,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.75, 'e': 2.1220384301159694e-06}",20,15,8.910012038118966,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.75, 'e': 2.1151431026505388e-06}",25,3,34.838273908106714,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.75, 'e': 2.1082813290605499e-06}",25,14,18.02915058437009,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.75, 'e': 2.1014528919932021e-06}",25,12,27.967340150422736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.75, 'e': 2.0946575758527877e-06}",25,10,26.04752981146123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.75, 'e': 2.0878951667836757e-06}",30,23,14.688392187573738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.75, 'e': 2.081165452653486e-06}",30,21,14.766879507677174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.75, 'e': 2.074468223036451e-06}",25,17,10.455130728186528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.75, 'e': 2.0678032691969689e-06}",20,3,26.15950934056573,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.75, 'e': 2.0611703840733365e-06}",25,10,25.86907207492432,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.75, 'e': 2.0545693622616699e-06}",20,8,23.454783832708856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.75, 'e': 2.0480000000000001e-06}",25,15,19.090955134881128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.75, 'e': 2.0414620951525482e-06}",20,15,7.582608689109232,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.75, 'e': 2.0349554471941779e-06}",20,11,16.8574336972704,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.75, 'e': 2.0284798571950181e-06}",25,1,40.08749782347301,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.75, 'e': 2.022035127805258e-06}",35,15,30.562201819703343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.75, 'e': 2.0156210632401111e-06}",25,15,19.843446053576404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.75, 'e': 2.0092374692649456e-06}",25,10,25.440400544076564,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.75, 'e': 2.0028841531805801e-06}",20,10,13.938037109718074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.75, 'e': 1.9965609238087397e-06}",25,11,25.39858774970728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.75, 'e': 1.9902675914776742e-06}",25,0,32.0910802019346,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
635,False,"{'a': 0.75, 'e': 1.9840039680079362e-06}",25,13,21.988192658999438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.75, 'e': 1.977769866698311e-06}",25,14,20.14835161344965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.75, 'e': 1.9715651023119065e-06}",20,16,7.71906749527288,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.75, 'e': 1.9653894910623916e-06}",30,18,24.803379619930045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.75, 'e': 1.9592428506003855e-06}",25,8,32.028039794831095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.75, 'e': 1.953125e-06}",35,22,24.439899530071624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.75, 'e': 1.9470357597455224e-06}",20,9,19.87707313567895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.75, 'e': 1.9409749517182484e-06}",20,15,7.544260984927362,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.75, 'e': 1.9349423991834543e-06}",20,14,8.513676812498936,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.75, 'e': 1.9289379267775165e-06}",20,10,16.306041525685437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.75, 'e': 1.9229613604951628e-06}",25,14,20.17215047455924,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.75, 'e': 1.9170125276768685e-06}",20,10,17.84241744321212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.75, 'e': 1.9110912569963859e-06}",20,1,31.322943700574843,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.75, 'e': 1.9051973784484074e-06}",30,9,36.83132110694394,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.75, 'e': 1.8993307233363645e-06}",20,5,27.34610473487022,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.75, 'e': 1.8934911242603552e-06}",20,12,13.950289480481882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.75, 'e': 1.8876784151052029e-06}",25,9,28.890663449623045,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.75, 'e': 1.8818924310286425e-06}",25,4,33.005533220698574,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.75, 'e': 1.8761330084496341e-06}",25,19,10.157191494524834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.75, 'e': 1.8703999850368002e-06}",30,21,19.41825085182795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.75, 'e': 1.8646931996969875e-06}",20,10,17.47672092655705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.75, 'e': 1.8590124925639502e-06}",25,11,28.86552848063822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.75, 'e': 1.853357704987154e-06}",25,14,21.123504419352432,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.75, 'e': 1.8477286795206994e-06}",20,0,29.19561421584999,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
659,False,"{'a': 0.75, 'e': 1.8421252599123609e-06}",20,12,13.608740752425193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.75, 'e': 1.8365472910927457e-06}",20,8,23.87172947647174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.75, 'e': 1.830994619164563e-06}",20,13,14.514871757877469,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.75, 'e': 1.8254670913920101e-06}",30,12,32.57179695800994,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.75, 'e': 1.8199645561902683e-06}",20,7,19.10072995058914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.75, 'e': 1.8144868631151112e-06}",20,2,30.018439081469026,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.75, 'e': 1.8090338628526204e-06}",30,17,23.651049144863958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.75, 'e': 1.8036054072090109e-06}",20,10,22.777893691786222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.75, 'e': 1.7982013491005622e-06}",20,3,16.29501963899702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.75, 'e': 1.7928215425436554e-06}",20,12,12.32333616929208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.75, 'e': 1.7874658426449133e-06}",20,14,11.071726980645263,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.75, 'e': 1.7821341055914458e-06}",20,11,18.139796678828176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.75, 'e': 1.7768261886411944e-06}",20,15,9.018086297939833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.75, 'e': 1.7715419501133788e-06}",20,8,23.52169774767385,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.75, 'e': 1.7662812493790419e-06}",30,10,30.05693010823165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.75, 'e': 1.7610439468516939e-06}",30,14,26.970822268831995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.75, 'e': 1.7558299039780521e-06}",25,18,16.30420076692969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.75, 'e': 1.7506389832288785e-06}",20,12,13.658137078837083,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.75, 'e': 1.7454710480899092e-06}",25,7,30.282539559632063,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.75, 'e': 1.74032596305288e-06}",20,13,14.905824706524404,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.75, 'e': 1.7352035936066424e-06}",25,14,23.12646489835024,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.75, 'e': 1.7301038062283738e-06}",20,13,13.378154825482447,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.75, 'e': 1.7250264683748742e-06}",25,16,12.329776924466884,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.75, 'e': 1.7199714484739554e-06}",35,20,26.84953228164617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.75, 'e': 1.7149386159159167e-06}",30,11,36.2138428371464,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.75, 'e': 1.7099278410451079e-06}",35,21,26.759019847460873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.75, 'e': 1.7049389951515798e-06}",30,13,28.004611355397852,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.75, 'e': 1.6999719504628175e-06}",20,6,24.60254020480719,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.75, 'e': 1.6950265801355599e-06}",20,16,8.411026056410092,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.75, 'e': 1.6901027582477016e-06}",25,3,31.935017627087454,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.75, 'e': 1.685200359790277e-06}",25,19,-10.17000806913101,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
690,False,"{'a': 0.75, 'e': 1.6803192606595255e-06}",20,8,22.99687964755794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.75, 'e': 1.6754593376490374e-06}",25,20,8.856492340354691,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.75, 'e': 1.6706204684419795e-06}",25,17,15.238799499343461,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.75, 'e': 1.6658025316033974e-06}",25,19,9.247487017443262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.75, 'e': 1.6610054065725985e-06}",20,16,8.191379143071856,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.75, 'e': 1.656228973655608e-06}",20,16,6.57726955252704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.75, 'e': 1.6514731140177039e-06}",30,13,31.111819908837536,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.75, 'e': 1.646737709676025e-06}",30,13,29.446452400643587,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.75, 'e': 1.6420226434922538e-06}",20,0,26.681780320999465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
699,False,"{'a': 0.75, 'e': 1.6373277991653723e-06}",30,13,20.289891964476404,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.75, 'e': 1.6326530612244899e-06}",20,2,30.884534259815478,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.75, 'e': 1.627998315021744e-06}",20,9,20.246743541941996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.75, 'e': 1.6233634467252702e-06}",30,22,13.334138065900165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.75, 'e': 1.6187483433122426e-06}",25,7,28.558227873436298,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.75, 'e': 1.6141528925619836e-06}",30,12,31.402319335187528,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.75, 'e': 1.6095769830491426e-06}",20,12,11.703943109304156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.75, 'e': 1.6050205041369404e-06}",25,11,24.074152030907896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.75, 'e': 1.6004833459704831e-06}",20,10,20.751241624002358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.75, 'e': 1.5959653994701395e-06}",25,15,20.55193002667824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.75, 'e': 1.5914665563249855e-06}",30,13,27.80053078976205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.75, 'e': 1.5869867089863123e-06}",30,19,21.2882637706674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.75, 'e': 1.5825257506611991e-06}",20,0,30.760295045181238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.75, 'e': 1.5780835753061482e-06}",25,16,18.29877271076544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
